"Remove_Option","optID","optGroup","optName","optName2","optName3","optPriceDiff","optWholesalePriceDiff","optWeightDiff","optStock","optRegExp","optDefault","optAltImage","optAltLargeImage"
"0","1441","402","Gallon (M8001)","","","44","0","0","0","","0","",""
"0","1442","403","16oz (M0916)","","","14.95","0","0","0","","0","",""
"0","1444","404","16oz (M0316)","","","10","0","0","0","","0","",""
"0","1445","404","64oz (M0364)","","","25.95","0","0","0","","0","",""
"0","1446","405","16oz (M0716)","","","9.5","0","0","0","","0","",""
"0","1447","405","64oz (M0764)","","","25.5","0","0","0","","0","",""
"0","1448","406","16oz (M0616)","","","10","0","0","0","","0","",""
"0","1449","406","64oz (M0664)","","","27.5","0","0","0","","0","",""
"0","1450","407","16oz (M2016)","","","24.08","0","0","0","","0","",""
"0","1451","407","64oz (M2064)","","","49.5","0","0","0","","0","",""
"0","1452","408","16oz (M3416)","","","8.95","0","0","0","","0","",""
"0","1453","408","Gallon (M3401)","","","33.75","0","0","0","","0","",""
"0","1454","409","1000 Grit (S-1025)","","","24.5","0","0","0","","0","",""
"0","1455","409","1200 Grit (S-1225)","","","26.5","0","0","0","","0","",""
"0","1456","409","1500 Grit (S-1525)","","","29.5","0","0","0","","0","",""
"0","1457","409","2000 Grit (S-2025)","","","29.5","0","0","0","","0","",""
"0","1458","409","2500 Grit (S-2525)","","","32","0","0","0","","0","",""
"0","1459","409","3000 Grit (S-3025)","","","41.5","0","0","0","","0","",""
"0","1461","410","1000 Block (K-1000)","","","0","0","0","0","","0","",""
"0","1462","410","1500 Block (K-1500)","","","0","0","0","0","","0","",""
"0","1463","410","2000 Block (K-2000)","","","0","0","0","0","","0","",""
"0","1465","411","Single Cloth (X-2010)","","","4.25","0","0","0","","0","",""
"0","1466","411","3 Pack (X-2020)","","","9.5","0","0","0","","0","",""
"0","1467","412","4-1/2"" x 7/8"" (NW45MF)","","","7.95","0","0","0","","0","",""
"0","1468","412","7"" x 7/8"" (NW7MF)","","","12.95","0","0","0","","0","",""
"0","1469","413","4-1/2"" x 7/8"" (NW45GSF)","","","7.95","0","0","0","","0","",""
"0","1470","413","7"" x 7/8"" (NW7GSF)","","","12.95","0","0","0","","0","",""
"0","1472","414","14 x 14 pk of 50 (PEL1414B)","","","25","0","0","0","","0","",""
"0","1474","414","14 x 18 pk of 50 (PEL1418B)","","","27","0","0","0","","0","",""
"0","1476","414","18 x 22 pk of 50 (PEL1822B)","","","29","0","0","0","","0","",""
"0","1477","415","8oz (SYS007-1)","","","14.25","0","0","0","","0","",""
"0","1478","415","Quart (SYS007-2)","","","29.95","0","0","0","","0","",""
"0","1991","415","Gallon (SYS007-3)","","","79.95","0","0","0","","0","",""
"0","1482","416","3/4"" 6334","","","6.35","0","0","0","","0","",""
"0","1489","418","1.3 (9230)","","","0","0","0","0","","0","",""
"0","1490","418","1.5 (9231)","","","0","0","0","0","","0","",""
"0","1491","418","1.8 (9232)","","","0","0","0","0","","0","",""
"0","1492","418","2.0 (9233)","","","0","0","0","0","","0","",""
"0","1493","419","1.3 (9234)","","","0","0","0","0","","0","",""
"0","1494","419","1.5 (9235)","","","0","0","0","0","","0","",""
"0","1495","419","1.8 (9236)","","","0","0","0","0","","0","",""
"0","1496","419","2.0 (9237)","","","0","0","0","0","","0","",""
"0","1497","419","3.0 (9238)","","","0","0","0","0","","0","",""
"0","3233","419","3.5 (9239)","","","0","0","0","0","","0","",""
"0","1511","423","4 oz","","","62.66","0","0","0","","0","",""
"0","1512","423","8 oz","","","113.93","0","0","0","","0","",""
"0","1513","423","16 oz","","","207.15","0","0","0","","0","",""
"0","2774","423","4oz PRE REDUCED 1:1","","","62.66","0","0","0","","0","",""
"0","2775","423","8oz PRE REDUCED 1:1","","","113.93","0","0","0","","0","",""
"0","2776","423","16oz PRE REDUCED 1:1","","","207.15","0","0","0","","0","",""
"0","2777","423","Quart","","","314.2","0","0","0","","0","",""
"0","1514","424","20-000","","","8.89","0","0","0","","0","",""
"0","1515","424","20-00 (7/32"")","","","9.41","0","0","0","","0","",""
"0","1516","424","20-0 (1/4"")","","","9.83","0","0","0","","0","",""
"0","1517","424","20-1 (5/16"")","","","10.69","0","0","0","","0","",""
"0","1518","424","20-2 (13/32"")","","","11.63","0","0","0","","0","",""
"0","1519","424","20-3 (1/2"")","","","12.53","0","0","0","","0","",""
"0","1520","424","20-4 (9/16"")","","","14.5","0","0","0","","0","",""
"0","7809","424","20-5 (5/8"")","","","21","0","0","0","","0","",""
"0","1521","425","522-00 (3/8""","","","5.06","0","0","0","","0","",""
"0","1522","425","522-0 (9/16"")","","","6.39","0","0","0","","0","",""
"0","1523","425","522-1 (5/8"")","","","7.5","0","0","0","","0","",""
"0","1524","426","4 oz","","","7.3","0","0","0","","0","",""
"0","1525","426","16 oz","","","27.75","0","0","0","","0","",""
"0","1528","427","4 oz","","","6.5","0","0","0","","0","",""
"0","1529","427","16 oz","","","24.5","0","0","0","","0","",""
"0","1530","427","32 oz","","","46.5","0","0","0","","0","",""
"0","1532","428","1.2 w/ 400ML Cup (3941)","","","389.84","0","0","0","","0","",""
"0","1533","428","1.3 w/ 400ML Cup (3956)","","","389.84","0","0","0","","0","",""
"0","1534","428","1.4 w/ 400ML Cup (3946)","","","389.84","0","0","0","","0","",""
"0","1535","428","1.6 w/ 400ML Cup (3951)","","","389.84","0","0","0","","0","",""
"0","1536","428","1.8 w/ 400ML Cup (3961)","","","389.84","0","0","0","","0","",""
"0","1537","428","2.0 w/ 400ML Cup (3966)","","","389.84","0","0","0","","0","",""
"0","3100","428","1.2mm Gun Only (3940)","","","355.52","0","0","0","","0","",""
"0","3101","428","1.3mm Gun Only (3955)","","","355.52","0","0","0","","0","",""
"0","3102","428","1.4mm Gun Only (3945)","","","355.52","0","0","0","","0","",""
"0","3103","428","1.6mm Gun Only (3950)","","","355.52","0","0","0","","0","",""
"0","3104","428","1.8mm Gun Only (3960)","","","355.52","0","0","0","","0","",""
"0","3105","428","2.0mm Gun Only (3965)","","","355.52","0","0","0","","0","",""
"0","1538","429","0.4 w/ 150ml Cup (4901 w/ E2 Air Cap)","","","359.96","0","0","0","","0","",""
"0","1539","429","0.6 w/ 150ml Cup (4906 w/ E2 Air Cap)","","","359.96","0","0","0","","0","",""
"0","1540","429","0.8 w/ 150ml Cup (4911 w/ E2 Air Cap)","","","359.96","0","0","0","","0","",""
"0","1541","429","1.0 w/ 150ml Cup (4916 w/ E2 Air Cap)","","","359.96","0","0","0","","0","",""
"0","1542","429","1.2 w/ 150ml Cup (4921 w/ E2 Air Cap)","","","359.96","0","0","0","","0","",""
"0","1543","429","1.0 w/ 150ml Cup (4926 w/ E4 Air Cap)","","","359.96","0","0","0","","0","",""
"0","1544","429","1.2 w/ 150ml Cup (4931 w/ E4 Air Cap)","","","359.96","0","0","0","","0","",""
"0","3123","429","0.4 Gun Only (4900 w/ E2 Air Cap)","","","315.95","0","0","0","","0","",""
"0","3124","429","0.6 Gun Only (4905 w/ E2 Air Cap)","","","315.95","0","0","0","","0","",""
"0","3125","429","0.8 Gun Only (4910 w/ E2 Air Cap)","","","315.95","0","0","0","","0","",""
"0","3126","429","1.0 Gun Only (4915 w/ E2 Air Cap)","","","315.95","0","0","0","","0","",""
"0","3127","429","1.2 Gun Only (4920 w/ E2 Air Cap)","","","315.95","0","0","0","","0","",""
"0","3128","429","1.0 Gun Only (4925 w/ E4 Air Cap)","","","315.95","0","0","0","","0","",""
"0","3129","429","1.2 Gun Only (4930 w/ E4 Air Cap)","","","315.95","0","0","0","","0","",""
"0","1545","430","Size 5/0 (SL5/0W)","","","7.5","0","0","0","","0","",""
"0","1546","430","Size 2/0 (SL2/0W)","","","7.6","0","0","0","","0","",""
"0","1547","430","Size 0 (SL0W)","","","7.7","0","0","0","","0","",""
"0","1548","430","Size 1 (SL1W)","","","7.8","0","0","0","","0","",""
"0","1549","430","Size 2 (SL2W)","","","7.9","0","0","0","","0","",""
"0","1550","430","Size 4 (SL4W)","","","8","0","0","0","","0","",""
"0","1551","431","1.3mm w/700ml cup (5702)","","","504.24","0","0","0","","0","",""
"0","1552","431","1.4mm w/700ml cup (5707)","","","504.24","0","0","0","","0","",""
"0","1553","431","1.5mm w/700ml cup (5712)","","","504.24","0","0","0","","0","",""
"0","1554","431","1.3mm w/1000ml cup (5703)","","","504.24","0","0","0","","0","",""
"0","1555","431","1.4mm w/1000ml cup (5708)","","","504.24","0","0","0","","0","",""
"0","1556","431","1.5mm w/1000ml cup (5713)","","","504.24","0","0","0","","0","",""
"0","3120","431","1.3mm Gun Only (5700)","","","452.32","0","0","0","","0","",""
"0","3121","431","1.4mm Gun Only (5705)","","","452.32","0","0","0","","0","",""
"0","3122","431","1.5mm Gun Only (5710)","","","452.32","0","0","0","","0","",""
"0","1557","432","2oz","","","29.95","0","0","0","","0","",""
"0","1558","432","4oz","","","53.5","0","0","0","","0","",""
"0","1559","432","8oz","","","98.95","0","0","0","","0","",""
"0","1560","432","16oz","","","195.95","0","0","0","","0","",""
"0","1561","432","2oz PRE REDUCED 1:1","","","29.95","0","0","0","","0","",""
"0","2714","432","4oz PRE REDUCED 1:1","","","53.5","0","0","0","","0","",""
"0","2715","432","8oz PRE REDUCED 1:1","","","98.95","0","0","0","","0","",""
"0","2716","432","16oz PRE REDUCED 1:1","","","195.95","0","0","0","","0","",""
"0","2717","432","Quart","","","380.5","0","0","0","","0","",""
"0","1562","433","1oz","","","73.95","0","0","0","","0","",""
"0","1563","433","6oz","","","224.05","0","0","0","","0","",""
"0","1564","434","M8632 (32oz)","","","34.95","0","0","0","","0","",""
"0","1565","434","M86128 (Gallon)","","","79.95","0","0","0","","0","",""
"0","1566","435","24"" x 5 yds (F-501)","","","62.95","0","0","0","","0","",""
"0","1567","435","24"" x 10 yds (F-502) *OUT OF STOCK*","","","118.95","0","0","0","","0","",""
"0","2323","435","9"" x 6.5 ft Roll (F-503)","","","24.95","0","0","0","","0","",""
"0","1569","436","AS-1418A:12"" Scsle 1/4"", 1/8""","","","13.95","0","0","0","","0","",""
"0","1570","436","AS-1632B:6"" Scale 1/16"", 1/32""","","","8.95","0","0","0","","0","",""
"0","1571","436","AS-1418B:6"" Scale 1/4"", 1/8""","","","8.95","0","0","0","","0","",""
"0","1572","437","8.5"" x 12"" Purple/Pink (FFCMA4/PP)","","","8.5","0","0","0","","0","",""
"0","1576","437","8.5"" x 12"" Red/Orange (FFCMA4/RO)","","","8.5","0","0","0","","0","",""
"0","1578","438","8.5"" x 12"" Green/Black","","","8.5","0","0","0","","0","",""
"0","1579","438","12"" x 18"" Green/Black","","","14.95","0","0","0","","0","",""
"0","1580","438","18"" x 24"" Green Black","","","26.5","0","0","0","","0","",""
"0","1581","438","24"" x 36"" Green/Black","","","51.95","0","0","0","","0","",""
"0","1582","438","8.5"" x 12"" Translucent","","","8.5","0","0","0","","0","",""
"0","1583","438","12"" x 18"" Translucent","","","14.95","0","0","0","","0","",""
"0","1584","438","18"" x 24"" Translucent","","","26.5","0","0","0","","0","",""
"0","1585","438","24"" x 36"" Translucent","","","51.95","0","0","0","","0","",""
"0","1587","439","4 oz","","","15.05","0","0","0","","0","",""
"0","1588","439","8 oz","","","27.37","0","0","0","","0","",""
"0","1589","439","16 oz","","","49.77","0","0","0","","0","",""
"0","2718","439","4oz PRE REDUCED 1:1","","","15.05","0","0","0","","0","",""
"0","2719","439","8oz PRE REDUCED 1:1","","","27.37","0","0","0","","0","",""
"0","2720","439","16oz PRE REDUCED 1:1","","","49.77","0","0","0","","0","",""
"0","2721","439","Quart","","","69.67","0","0","0","","0","",""
"0","6243","439","12oz AEROSOL Spray Can","","","25.55","0","0","0","","0","",""
"0","1590","440","444VII-0","","","4.95","0","0","0","","0","",""
"0","1591","440","444VII-1","","","5.5","0","0","0","","0","",""
"0","1592","440","444VII-2","","","5.8","0","0","0","","0","",""
"0","1593","440","444VII-4","","","6.2","0","0","0","","0","",""
"0","1616","446","Large","","","0","0","0","0","","0","",""
"0","1617","446","X-Large","","","0","0","0","0","","0","",""
"0","1618","446","2X-Large","","","0","0","0","0","","0","",""
"0","1672","459","LPH/W400 Kit (6040)","","","0","0","0","0","","0","",""
"0","1673","459","LPH/W300/AZ3 Kit (6041)","","","0","0","0","0","","0","",""
"0","1674","460","MDT-4oz","","","9.95","0","0","0","","0","",""
"0","1675","460","MDT-8oz","","","15.95","0","0","0","","0","",""
"0","1676","460","MDT-16oz","","","29.95","0","0","0","","0","",""
"0","1677","460","MDT-64oz","","","68.95","0","0","0","","0","",""
"0","1687","464","FC-300Q Quart","","","69","0","0","0","","0","",""
"0","1688","464","FC-300G Gallon","","","149","0","0","0","","0","",""
"0","1689","465","FCH-300Q Quart","","","17","0","0","0","","0","",""
"0","1690","465","FCH-300G Gallon","","","48","0","0","0","","0","",""
"0","1707","472","5721 (1.4mm w/ 600ml PCG6PM Plastic Cup)","","","64.24","0","0","0","","0","",""
"0","1708","472","5722 (1.4mm w/ 700ml PCG7EM Aluminum Cup)","","","70.4","0","0","0","","0","",""
"0","1709","472","5723 (1.4mm w/ 1000ml PCG10EM Aluminum Cup)","","","70.4","0","0","0","","0","",""
"0","1710","472","5720 (1.4mm - Gun Only)","","","0","0","0","0","","0","",""
"0","1711","472","5726 (1.6mm w/ 600ml PCG6PM Plastic Cup)","","","64.24","0","0","0","","0","",""
"0","6587","472","5727 (1.6mm w/ 700ml PCG7EM Aluminum Cup))","","","70.4","0","0","0","","0","",""
"0","6588","472","5728 (1.6mm w/ 1000ml PCG10EM Aluminum Cup)","","","70.4","0","0","0","","0","",""
"0","6589","472","5725 (1.6mm - Gun Only)","","","0","0","0","0","","0","",""
"0","6590","472","5731 (1.8mm w/ 600ml PCG6PM Plastic Cup)","","","64.24","0","0","0","","0","",""
"0","6591","472","5732 (1.8mm w/ 700ml PCG7EM Aluminum Cup))","","","70.4","0","0","0","","0","",""
"0","6592","472","5733 (1.8mm w/ 1000ml PCG10EM Aluminum Cup)","","","70.4","0","0","0","","0","",""
"0","6593","472","5730 (1.8mm - Gun Only)","","","0","0","0","0","","0","",""
"0","6594","472","5736 (2.0mm w/ 600ml PCG6PM Plastic Cup)","","","64.24","0","0","0","","0","",""
"0","6595","472","5737(2.0mm w/ 700ml PCG7EM Aluminum Cup))","","","70.4","0","0","0","","0","",""
"0","6596","472","5738 (2.0mm w/ 1000ml PCG10EM Aluminum Cup)","","","70.4","0","0","0","","0","",""
"0","6597","472","5735 (2.0mm - Gun Only)","","","0","0","0","0","","0","",""
"0","6598","472","5741 (2.5mm w/ 600ml PCG6PM Plastic Cup)","","","64.24","0","0","0","","0","",""
"0","6599","472","5742 (2.5mm w/ 700ml PCG7EM Aluminum Cup))","","","70.4","0","0","0","","0","",""
"0","6600","472","5743 (2.5mm w/ 1000ml PCG10EM Aluminum Cup)","","","70.4","0","0","0","","0","",""
"0","6601","472","5740 (2.5mm - Gun Only)","","","0","0","0","0","","0","",""
"0","1732","476","8 oz *OUT OF STOCK*","","","18.34","0","0","0","","0","",""
"0","3687","476","Quart *OUT OF STOCK*","","","45.84","0","0","0","","0","",""
"0","1734","477","8 oz *OUT OF STOCK*","","","17.86","0","0","0","","0","",""
"0","3684","477","Quart *OUT OF STOCK*","","","45.84","0","0","0","","0","",""
"0","1745","481","Right Fat Bob","","","0","0","0","0","","0","",""
"0","1746","481","Left Fat Bob","","","0","0","0","0","","0","",""
"0","1775","486","189L-0 (11/16"")","","","9.94","0","0","0","","0","",""
"0","1776","486","189L-1 (3/4"")","","","10.58","0","0","0","","0","",""
"0","1777","486","189L-2 (7/8"")","","","11.03","0","0","0","","0","",""
"0","1778","486","189L-3 (15/16"")","","","11.25","0","0","0","","0","",""
"0","1779","486","189L-4 (1"")","","","12.68","0","0","0","","0","",""
"0","1780","486","189L-5 (1-1/16"")","","","13.01","0","0","0","","0","",""
"0","1781","486","189L-6 (1-1/8"")","","","16.13","0","0","0","","0","",""
"0","1782","486","189L-7 (1-3/16"")","","","16.88","0","0","0","","0","",""
"0","1783","486","189L-8 (1-1/4"")","","","18","0","0","0","","0","",""
"0","1784","486","189L-9 (1-5/16"")","","","21.38","0","0","0","","0","",""
"0","1785","486","189L-10 (1-3/8"")","","","25.88","0","0","0","","0","",""
"0","1786","486","189L-11 (1-7/16"")","","","27.53","0","0","0","","0","",""
"0","1787","486","189L-12 (1-1/2"")","","","29.18","0","0","0","","0","",""
"0","1788","486","189L-14 (1-1/2"")","","","32.18","0","0","0","","0","",""
"0","1789","486","189L-16 (1-9/16"")","","","35.25","0","0","0","","0","",""
"0","1790","486","189L-18 (1-9/16"")","","","37.65","0","0","0","","0","",""
"0","1791","486","189L-20 (1-5/8"")","","","42.23","0","0","0","","0","",""
"0","1792","487","179L-0 (11/16"")","","","9.56","0","0","0","","0","",""
"0","1793","487","179L-1 (3/4"")","","","9.75","0","0","0","","0","",""
"0","1794","487","179L-2 (7/8"")","","","9.94","0","0","0","","0","",""
"0","1795","487","179L-3 (5/16"")","","","10.5","0","0","0","","0","",""
"0","1796","487","179L-4 (1"")","","","11.06","0","0","0","","0","",""
"0","1797","487","179L-5 (1-1/16"")","","","11.85","0","0","0","","0","",""
"0","1798","487","179L-6 (1-1/8"")","","","14.61","0","0","0","","0","",""
"0","1799","487","179L-7 (1-3/16"")","","","15.11","0","0","0","","0","",""
"0","1800","487","179L-8 (1-1/4"")","","","15.83","0","0","0","","0","",""
"0","1801","487","179L-9 (1-5/16"")","","","16.65","0","0","0","","0","",""
"0","1802","487","179L-10 (1-3/8"")","","","20.63","0","0","0","","0","",""
"0","1803","487","179L-11 (1-7/16"")","","","22.35","0","0","0","","0","",""
"0","1804","487","179L-12 (1-1/2"")","","","24.15","0","0","0","","0","",""
"0","1805","487","179L-14 (1-1/2"")","","","25.95","0","0","0","","0","",""
"0","1806","487","179L-16 (1-9/16"")","","","28.2","0","0","0","","0","",""
"0","1807","487","179L-18 (1-9/16"")","","","29.48","0","0","0","","0","",""
"0","1808","487","179L-20 (1-5/8"")","","","31.65","0","0","0","","0","",""
"0","1809","487","179L-22 (1-5/8"")","","","33.83","0","0","0","","0","",""
"0","1810","487","179L-24 (1-3/4"")","","","36.68","0","0","0","","0","",""
"0","1811","487","179L-26 (1-3/4"")","","","40.65","0","0","0","","0","",""
"0","7808","487","179L-30 (1-3/4"")","","","49.13","0","0","0","","0","",""
"0","1812","488","2100-1","","","19.39","0","0","0","","0","",""
"0","1813","488","2100-2","","","20.39","0","0","0","","0","",""
"0","1814","488","2100-3","","","21.09","0","0","0","","0","",""
"0","1815","488","2100-4","","","21.59","0","0","0","","0","",""
"0","1816","488","2100-5","","","22.19","0","0","0","","0","",""
"0","1817","488","2100-6","","","23.29","0","0","0","","0","",""
"0","1818","488","2100-7","","","24.39","0","0","0","","0","",""
"0","1819","488","2100-8","","","26.19","0","0","0","","0","",""
"0","1820","488","2100-9","","","29.49","0","0","0","","0","",""
"0","1821","488","2100-10","","","33.99","0","0","0","","0","",""
"0","1822","488","2100-12","","","38.49","0","0","0","","0","",""
"0","1823","489","2110-2","","","21.09","0","0","0","","0","",""
"0","1824","489","2110-3","","","21.59","0","0","0","","0","",""
"0","1825","489","2110-4","","","22.19","0","0","0","","0","",""
"0","1826","490","2190-2/0","","","12.99","0","0","0","","0","",""
"0","1827","490","2190-0","","","13.99","0","0","0","","0","",""
"0","1828","490","2190-1","","","24.79","0","0","0","","0","",""
"0","1829","490","2190-2","","","29.25","0","0","0","","0","",""
"0","1830","490","2190-3","","","34.5","0","0","0","","0","",""
"0","1831","491","80 Grit #01820","","","64.55","0","0","0","","0","",""
"0","1832","491","150 Grit #01817","","","54.21","0","0","0","","0","",""
"0","1833","491","180 Grit #01816","","","53.93","0","0","0","","0","",""
"0","1834","491","220 Grit #01815","","","53.93","0","0","0","","0","",""
"0","1835","491","320 Grit #01812","","","53.93","0","0","0","","0","",""
"0","1836","491","400 Grit #01811","","","53.93","0","0","0","","0","",""
"0","1837","491","500 Grit #01810","","","53.93","0","0","0","","0","",""
"0","1843","492","1000 Grit #30669","","","0","0","0","0","","0","",""
"0","1844","492","1500 Grit #30667","","","0","0","0","0","","0","",""
"0","1846","493","80 Grit #02599","","","0","0","0","0","","0","",""
"0","1847","493","180 Grit #02595","","","0","0","0","0","","0","",""
"0","1848","493","220 Grit #02594","","","0","0","0","0","","0","",""
"0","1849","493","320 Grit #02591","","","0","0","0","0","","0","",""
"0","1850","493","400 Grit #02590","","","0","0","0","0","","0","",""
"0","1851","493","500 Grit #02589","","","0","0","0","0","","0","",""
"0","1852","494","120 Grit #01441","","","82.2","0","0","0","","0","",""
"0","1853","494","150 Grit #01440","","","114.25","0","0","0","","0","",""
"0","1854","494","180 Grit #01439","","","114.25","0","0","0","","0","",""
"0","1855","494","220 Grit #01380","","","114.25","0","0","0","","0","",""
"0","1856","494","280 Grit #01436","","","114.25","0","0","0","","0","",""
"0","1857","494","320 Grit #01435","","","114.25","0","0","0","","0","",""
"0","1858","494","360 Grit #01434","","","114.25","0","0","0","","0","",""
"0","1859","494","400 Grit #01433","","","114.25","0","0","0","","0","",""
"0","1860","494","500 Grit #01432","","","114.25","0","0","0","","0","",""
"0","1861","495","80 Grit #01213","","","45","0","0","0","","0","",""
"0","1862","495","120 Grit #01211","","","41","0","0","0","","0","",""
"0","1863","495","180 Grit #01209","","","41","0","0","0","","0","",""
"0","1864","495","220 Grit #01208","","","41","0","0","0","","0","",""
"0","1865","495","280 Grit #01206","","","41","0","0","0","","0","",""
"0","1866","495","320 Grit #01205","","","41","0","0","0","","0","",""
"0","1867","495","400 Grit #01203","","","41","0","0","0","","0","",""
"0","1868","495","500 Grit #01202","","","41","0","0","0","","0","",""
"0","1869","496","B/M-SQ-00","","","8.81","0","0","0","","0","",""
"0","1870","496","B/M-SQ-0","","","9.19","0","0","0","","0","",""
"0","2391","496","B/M-SQ-1","","","9.56","0","0","0","","0","",""
"0","5613","496","B/M-SQ-2","","","9.94","0","0","0","","0","",""
"0","1871","497","SLS-00","","","15.47","0","0","0","","0","",""
"0","1872","497","SLS-0","","","16.36","0","0","0","","0","",""
"0","1873","497","SLS-1","","","17.21","0","0","0","","0","",""
"0","1874","498","M/NT-00","","","20.63","0","0","0","","0","",""
"0","1875","498","M/NT-0","","","21.38","0","0","0","","0","",""
"0","1876","498","M/NT-1","","","21.75","0","0","0","","0","",""
"0","1878","499","4055-1/4 (7/8"" length)","","","4.5","0","0","0","","0","",""
"0","1879","499","4055-1/2 (1-1/16"" length)","","","7.58","0","0","0","","0","",""
"0","1880","499","4055-3/4 (1-7/16"" length)","","","10.69","0","0","0","","0","",""
"0","1881","499","4055-1 (1-5/8"" length)","","","12.6","0","0","0","","0","",""
"0","1882","499","4055-1-1/2 (2"" length)","","","17.93","0","0","0","","0","",""
"0","1883","499","4055-2 (2-1/8"" length)","","","21.45","0","0","0","","0","",""
"0","1884","499","4055-2-1/2 (2-1/4"" length)","","","27.53","0","0","0","","0","",""
"0","1885","500","4042-1/4 (9/16"" length)","","","4.65","0","0","0","","0","",""
"0","1886","500","4042-1/2 (3/4"" length)","","","7.05","0","0","0","","0","",""
"0","1887","500","4042-3/4 (1"" length)","","","9.9","0","0","0","","0","",""
"0","1888","500","4042-1 (1-3/16"" length)","","","12.53","0","0","0","","0","",""
"0","1889","501","4090-1/4 (1/2"" length)","","","3.23","0","0","0","","0","",""
"0","1890","501","4090-1/2 (3/4"" length)","","","4.63","0","0","0","","0","",""
"0","1891","501","4090-3/4 (1"" length)","","","6.14","0","0","0","","0","",""
"0","1892","501","4090-1 (1-1/4"" length)","","","9.1","0","0","0","","0","",""
"0","1893","502","4031-1/4 (1/2"" length)","","","7.05","0","0","0","","0","",""
"0","1894","502","4031-1/2 (5/8"" length)","","","10.76","0","0","0","","0","",""
"0","1895","502","4031-3/4 (15/16"" length)","","","21.68","0","0","0","","0","",""
"0","1896","502","4031-1 (1-1/16"" length)","","","28.88","0","0","0","","0","",""
"0","1897","503","4039-1/4 (1/2"" length)","","","7.05","0","0","0","","0","",""
"0","1898","503","4039-1/2 (5/8"" length)","","","10.76","0","0","0","","0","",""
"0","1899","503","4039-3/4 (15/16"" length)","","","21.68","0","0","0","","0","",""
"0","1900","503","4039-1 (1-1/16"" length)","","","28.88","0","0","0","","0","",""
"0","1902","504","Size Medium","","","0","0","0","0","","0","",""
"0","1903","504","Size Large (OUT OF STOCK)","","","0","0","0","0","","0","",""
"0","1904","504","Size Xtra Large (OUT OF STOCK)","","","0","0","0","0","","0","",""
"0","1906","504","Size 3XL","","","0","0","0","0","","0","",""
"0","1907","505","1ea 5527","","","0.95","0","0","0","","0","",""
"0","1908","505","Box of 50 5527","","","40","0","0","0","","0","",""
"0","1909","506","1010-00","","","20.63","0","0","0","","0","",""
"0","1910","506","1010-0","","","21.38","0","0","0","","0","",""
"0","1911","506","1010-1","","","22.88","0","0","0","","0","",""
"0","1912","507","DGR-117:1/4 FL OZ Cup / Lid","","","24.95","0","0","0","","0","",""
"0","1913","507","DGR-118:1/3 FL OZ Cup / Lid","","","26.95","0","0","0","","0","",""
"0","1914","507","DGR-119:1/2 FL OZ up / Lid","","","26.95","0","0","0","","0","",""
"0","1915","508","200 Yellow","","","0","0","0","0","","0","",""
"0","1916","508","201 Henna","","","0","0","0","0","","0","",""
"0","1917","508","300 White","","","0","0","0","0","","0","",""
"0","1918","508","301 Black","","","0","0","0","0","","0","",""
"0","1919","508","302 Red","","","0","0","0","0","","0","",""
"0","1920","508","304 Blue","","","0","0","0","0","","0","",""
"0","1921","508","305 Green","","","0","0","0","0","","0","",""
"0","1922","508","306 Purple","","","0","0","0","0","","0","",""
"0","1923","508","307 Orange","","","0","0","0","0","","0","",""
"0","1924","508","309 Pink","","","0","0","0","0","","0","",""
"0","1925","508","312 Grn Black","","","0","0","0","0","","0","",""
"0","1926","508","313 Blue Black","","","0","0","0","0","","0","",""
"0","1927","509","$10.00","","","10","0","0","0","","0","",""
"0","1928","509","$15.00","","","15","0","0","0","","0","",""
"0","1929","509","$20.00","","","20","0","0","0","","0","",""
"0","1930","509","$25.00","","","25","0","0","0","","0","",""
"0","1931","509","$50.00","","","50","0","0","0","","0","",""
"0","1932","509","$75.00","","","75","0","0","0","","0","",""
"0","1933","509","$100.00","","","100","0","0","0","","0","",""
"0","1934","509","$125.00","","","125","0","0","0","","0","",""
"0","1935","509","$150.00","","","150","0","0","0","","0","",""
"0","1936","509","$200.00","","","200","0","0","0","","0","",""
"0","1937","509","$225.00","","","225","0","0","0","","0","",""
"0","1938","509","$250.00","","","250","0","0","0","","0","",""
"0","1939","509","$300.00","","","300","0","0","0","","0","",""
"0","1940","509","$325.00","","","325","0","0","0","","0","",""
"0","1941","509","$350.00","","","350","0","0","0","","0","",""
"0","1942","509","$400.00","","","400","0","0","0","","0","",""
"0","1943","509","$500.00","","","500","0","0","0","","0","",""
"0","1947","510","6937 (Medium)","","","0","0","0","0","","0","",""
"0","1948","510","6938 (Large)","","","0","0","0","0","","0","",""
"0","1949","510","6939 (X-Large)","","","0","0","0","0","","0","",""
"0","1950","510","6940 (3X-Large)","","","0","0","0","0","","0","",""
"0","1951","511","2000 (Small)","","","0","0","0","0","","0","",""
"0","1952","511","2001 (Medium)","","","0","0","0","0","","0","",""
"0","1953","511","2002 (Large","","","0","0","0","0","","0","",""
"0","1954","511","2003 (X-Large)","","","0","0","0","0","","0","",""
"0","1955","511","2004 (2X-Large)","","","0","0","0","0","","0","",""
"0","1956","511","2005 (3X-Large)","","","0","0","0","0","","0","",""
"0","1958","512","DGR-123 10' Hose","","","30.95","0","0","0","","0","",""
"0","1960","512","DGR-125 20' Hose","","","41.95","0","0","0","","0","",""
"0","1961","512","DGR-126 20' Hose w/ Quick Connect","","","61.5","0","0","0","","0","",""
